date,price
2017-06-26,520.76
2017-06-27,459.99
2017-06-29,449.99
2017-06-30,499.99
2017-07-03,440.23
2017-07-04,538.99
2017-07-05,459.99
2017-07-06,543.45
2017-07-07,469.99
2017-07-08,429.99
2017-07-09,432.62
2017-07-10,459.99
2017-07-11,479.99
2017-07-14,499.99
2017-07-15,545.73
2017-07-18,482.99
2017-07-20,479.99
2017-07-21,547.7
2017-07-22,479.99
2017-07-23,449.99
2017-07-24,498.99
2017-07-25,449.99
2017-07-26,499.68
2017-07-27,429.99
2017-07-29,399.99
2017-07-30,489.99
2017-07-31,429.99
2017-08-03,449.99
2017-08-04,479.99
2017-08-05,449.99
2017-08-06,439.99
2017-08-08,429.99
2017-08-09,439.99
2017-08-10,415.48
2017-08-13,448.89
2017-08-14,439.99
2017-08-16,439.99
2017-08-17,379.99
2017-08-18,448.89
2017-08-19,449.99
2017-08-20,489.89
2017-08-21,429.99
2017-08-23,473.4
2017-08-24,491.31
2017-08-25,491.32
2017-08-26,415.49
2017-08-27,439.99
2017-08-28,449.99
2017-08-30,439.99
2017-09-01,436.76
2017-09-02,419.99
2017-09-03,447.08
2017-09-04,419.99
2017-09-05,426.69
2017-09-06,416.37
2017-09-08,414.36
2017-09-09,414.34
2017-09-10,419.99
2017-09-11,414.36
2017-09-12,413.79
2017-09-13,412.33
2017-09-14,414.3
2017-09-16,414.29
2017-09-17,414.3
2017-09-18,413.89
2017-09-19,413.83
2017-09-20,413.79
2017-09-21,412.84
2017-09-22,412.49
2017-09-24,412.47
2017-09-25,412.12
2017-09-26,407.95
2017-09-27,414.99
2017-09-28,399.99
2017-09-29,399.89
2017-09-30,419.99
2017-10-03,409.99
2017-10-04,399.89
2017-10-10,399.99
2017-10-13,397.99
2017-10-14,396.99
2017-10-17,399.89
2017-10-19,388.99
2017-10-20,389.99
2017-10-21,399.89
2017-10-25,394.99
2017-10-27,393.99
2017-11-01,399.99
2017-11-03,399.99
2017-11-09,389.99
2017-11-11,389.99
2017-11-15,399.99
2017-11-18,404.99
2017-11-21,399.99
2017-11-22,409.89
2017-11-23,408.49
2017-11-27,394.99
2017-11-29,419.99
2017-12-02,419.99
2017-12-03,409.99
2017-12-05,434.99
2017-12-07,439.99
2017-12-10,409.99
2017-12-12,438.49
2017-12-13,409.99
2017-12-16,409.99
2017-12-17,429.99
2017-12-22,409.99
2017-12-23,429.89
2017-12-24,409.99
2018-01-01,393.41
2018-01-02,394.36
2018-01-03,419.99
2018-01-04,439.99
2018-01-05,546.38
2018-01-07,479.99
2018-01-10,669.99
2018-01-12,549.96
2018-01-17,624.95
2018-01-20,649.99
2018-01-22,796.9
2018-01-23,759.99
2018-01-24,789.99
2018-01-27,739.99
2018-01-30,749.99
2018-02-01,779.99
2018-02-03,795.99
2018-02-05,749.99
2018-02-10,699.99
2018-02-11,499.99
2018-02-12,697.93
2018-02-17,679.99
2018-02-18,716.69
2018-02-19,699.99
2018-02-22,684.49
2018-02-23,629.99
2018-02-24,649.99
2018-02-25,678.99
2018-02-26,669.99
2018-02-27,683.98
2018-02-28,678.99
2018-03-01,683.99
2018-03-02,649.99
2018-03-03,599.99
2018-03-04,687.99
2018-03-05,684.99
2018-03-06,654.58
2018-03-07,634.98
2018-03-08,668.95
2018-03-09,629.99
2018-03-10,639.99
2018-03-12,589.99
2018-03-13,599.99
2018-03-14,665.99
2018-03-17,489.99
2018-03-19,657.47
2018-03-20,629.99
2018-03-22,619.99
2018-03-23,557.49
2018-03-24,549.99
2018-03-25,628.95
2018-03-26,599.89
2018-03-27,559.99
2018-03-28,589.36
2018-03-29,549.99
2018-03-30,602.12
2018-03-31,596.68
2018-04-02,589.99
2018-04-03,596.68
2018-04-04,549.99
2018-04-06,589.99
2018-04-07,551.11
2018-04-08,553.42
2018-04-09,559.99
2018-04-10,509.99
2018-04-12,479.99
2018-04-13,559.99
2018-04-14,549.99
2018-04-17,509.99
2018-04-18,509.89
2018-04-20,489.99
2018-04-22,479.99
2018-04-26,488.99
2018-04-29,469.99
2018-05-08,469.99
2018-05-11,459.99
2018-05-22,469.99
2018-05-23,459.99
2018-05-25,462.89
2018-05-26,469.99
2018-06-01,449.99
2018-06-03,449.99
2018-06-19,419.99
2018-06-20,429.99
2018-06-22,412.51
2018-06-24,419.99
2018-06-25,419.99
2018-06-26,412.51
2018-06-30,409.99
2018-07-09,399.99
2018-07-12,417.53
2018-07-14,409.99
2018-07-16,399.99
2018-07-22,399.99
2018-07-23,399.99
2018-08-02,409.99
2018-08-08,399.99
2018-08-11,397.49
2018-08-12,378.3
2018-08-13,358.49
2018-08-14,333.02
2018-08-15,399.99
2018-08-16,389.99
2018-08-23,399.99
2018-08-25,389.99
2018-08-27,369.99
2018-08-29,379.99
2018-09-02,399.99
2018-09-05,384.99
2018-09-06,389.99
2018-09-11,379.99
2018-09-13,379.99
2018-09-15,369.99
2018-09-16,379.99
2018-09-17,369.99
2018-09-18,389.99
2018-09-20,389.99
2018-09-23,379.99
2018-09-28,369.99
2018-09-30,389.99
2018-10-01,389.99
2018-10-12,377.46
2018-10-13,377.44
2018-10-14,376.27
2018-10-15,376.25
2018-10-16,359.99
2018-10-18,379.99
2018-10-20,389.99
2018-10-24,369.99
2018-10-29,379.99
2018-11-01,375.92
2018-11-02,375.89
2018-11-05,369.99
2018-11-06,369.99
2018-11-10,329.99
2018-11-11,359.99
2018-11-14,349.99
2018-11-15,369.99
2018-11-16,379.99
2018-11-20,369.99
2018-11-25,339.99
2018-11-28,318.99
2018-12-02,359.42
2018-12-03,349.99
2018-12-06,393.45
2018-12-07,334.99
2018-12-11,364.99
2018-12-13,334.99
2018-12-15,364.99
2018-12-16,334.99
2018-12-19,329.99
2018-12-22,304.99
2018-12-23,329.99
2018-12-26,334.99
2018-12-27,413.28
2018-12-29,384.99
2019-01-01,453.99
2019-01-02,379.99
2019-01-03,384.99
2019-01-04,309.99
2019-01-05,389.98
2019-01-06,309.99
2019-01-08,389.89
2019-01-11,359.99
2019-01-15,349.99
2019-01-19,334.99
2019-01-21,349.99
2019-01-24,319.99
2019-01-25,349.99
2019-01-27,369.99
2019-01-30,309.99
2019-02-02,434.99
2019-02-05,389.57
2019-02-06,420.9
2019-02-07,359.99
2019-02-08,469.99
2019-02-09,423.76
2019-02-10,428.34
2019-02-11,411.95
2019-02-12,324.99
2019-02-13,299.99
2019-02-16,411.45
2019-02-17,381.77
2019-02-18,411.45
2019-02-19,378.45
2019-02-20,329.99
2019-02-21,427.64
2019-02-22,425.02
2019-02-23,639.99
2019-02-25,449.99
2019-02-26,429.99
2019-02-28,449.99
2019-03-02,543.25
2019-03-03,539.11
2019-03-04,535.35
2019-03-05,528.61
2019-03-06,525.62
2019-03-07,413.97
2019-03-08,639.99
2019-03-09,449.99
2019-03-10,639.99
2019-03-11,329.99
2019-03-17,324.99
2019-03-18,469.99
2019-03-20,319.99
2019-03-24,299.99
2019-03-25,319.99
2019-03-28,329.99
2019-03-30,538.52
2019-03-31,639.99
2019-04-05,469.99
2019-04-06,329.99
2019-04-09,429.9
2019-04-10,639.99
2019-04-17,329.99
2019-04-18,367.95
2019-04-20,639.99
2019-04-24,638.09
2019-04-25,639.99
2019-04-26,329.99
2019-04-27,549.83
2019-04-30,527.01
2019-05-01,299.99
2019-05-07,639.99
2019-05-08,329.99
2019-05-25,299.99
2019-05-29,329.99
2019-06-01,529.95
2019-06-02,469.99
2019-06-03,599.3
2019-06-05,595.69
2019-06-06,459.99
2019-06-07,469.99
2019-06-08,479.95
2019-06-09,512.76
2019-06-14,593.87
2019-06-18,593.37
2019-06-20,519.99
2019-06-22,539.99
2019-06-24,593.37
2019-07-24,489.99
2019-08-04,459.99
2019-08-13,409.99
2019-08-17,269.99
2019-09-06,529.99
2019-09-12,439.99
2019-09-13,439.48
2019-09-16,404.99
2019-10-24,469.99
2019-11-07,519.99
2020-01-17,399.99
2020-03-10,249.99
2020-03-13,259.99
2020-03-14,232.99
2020-03-15,245.91
2020-07-31,499.99
2020-08-24,486.1
2020-08-25,499.5
2020-10-20,498.99
2020-10-21,449.99
2020-11-03,443.78
2021-05-13,649.99
2021-05-16,684.99
2021-05-17,624.99
2021-05-19,419.99
2021-05-20,624.99
2021-06-06,574.99
2021-06-07,549.98
2021-06-10,544.99
2021-06-11,524.98
2021-06-12,524.99
2021-06-17,514.99
2021-06-18,513.99
2021-06-19,512.99
2021-07-03,453.99
2021-09-01,482.63
2021-09-09,470.95
2021-11-21,438.95
2021-11-22,438.93
2021-12-17,470.79
2021-12-18,470.75
2021-12-19,470.73
2021-12-21,499.99
2021-12-24,495.89
