date,price
2018-04-02,239.89
2018-04-03,179.99
2018-04-07,209.99
2018-04-08,208.39
2018-04-10,218.99
2018-04-11,209.99
2018-04-14,218.99
2018-04-15,214.98
2018-04-17,209.99
2018-04-18,199.99
2018-04-19,199.99
2018-04-24,189.99
2018-04-26,179.99
2018-04-27,199.99
2018-04-28,199.99
2018-05-02,201.59
2018-05-03,200.85
2018-05-04,198.99
2018-05-08,199.99
2018-05-10,197.99
2018-05-11,199.99
2018-05-12,199.51
2018-05-13,198.99
2018-05-15,199.99
2018-05-16,199.99
2018-05-17,182.99
2018-05-18,194.01
2018-05-19,193.9
2018-05-20,182.24
2018-05-21,197.4
2018-05-23,197.99
2018-05-25,189.99
2018-05-29,189.98
2018-05-31,199.99
2018-06-02,189.99
2018-06-06,169.99
2018-06-07,188.17
2018-06-08,189.99
2018-06-09,179.99
2018-06-19,189.99
2018-06-22,169.99
2018-06-24,169.99
2018-06-30,169.99
2018-07-01,169.99
2018-07-20,169.99
2018-09-18,189.99
2018-09-21,179.99
2018-09-23,178.48
2018-10-03,179.99
2018-10-17,169.99
2018-11-04,169.99
2018-11-06,154.99
2018-11-14,159.99
2018-11-16,149.99
2018-11-17,169.99
2018-11-21,154.99
2018-11-23,139.99
2018-11-24,149.99
2018-11-27,154.99
2018-11-28,169.99
2018-12-22,169.99
2018-12-26,164.99
2018-12-28,169.99
2019-01-03,169.99
2019-01-11,164.99
2019-01-13,166.99
2019-01-15,164.99
2019-01-19,154.99
2019-01-26,169.99
2019-01-27,149.99
2019-01-28,168.99
2019-02-04,129.99
2019-02-07,139.99
2019-02-11,159.99
2019-02-15,159.99
2019-02-18,164.99
2019-02-22,168.99
2019-02-23,154.99
2019-02-25,156.5
2019-02-26,129.99
2019-02-28,154.99
2019-03-01,156.5
2019-03-03,169.99
2019-03-04,169.99
2019-03-06,182.22
2019-03-07,185.26
2019-03-08,182.19
2019-03-09,178.83
2019-03-10,187.99
2019-03-11,169.99
2019-03-15,189.99
2019-03-16,154.99
2019-03-20,169.99
2019-03-21,139.99
2019-03-23,154.99
2019-03-24,169.99
2019-03-31,139.99
2019-04-01,186.99
2019-04-02,181.85
2019-04-03,186.99
2019-04-04,186.98
2019-04-05,169.99
2019-04-15,168.22
2019-04-16,168.15
2019-04-17,168.33
2019-04-18,169.99
2019-04-22,169.99
2019-04-25,199.99
2019-04-29,169.99
2019-05-02,187.99
2019-05-03,177.99
2019-05-04,176.9
2019-05-05,176.64
2019-05-06,174.97
2019-05-07,166.49
2019-05-08,174.88
2019-05-09,174.63
2019-05-10,177.97
2019-05-11,177.99
2019-05-13,177.97
2019-05-14,177.99
2019-05-16,187.99
2019-05-18,187.98
2019-05-19,187.99
2019-05-25,187.96
2019-05-26,187.99
2019-05-28,169.99
2019-06-08,216.99
2019-06-12,169.99
2019-06-16,187.99
2019-06-25,216.94
2019-06-26,187.99
2019-06-27,216.92
2019-07-03,216.9
2019-07-04,216.91
2019-07-20,216.9
2019-07-22,199.99
2019-07-23,216.88
2019-07-27,199.99
2019-07-30,216.86
2019-08-06,214.98
2019-08-09,199.99
2019-08-10,214.97
2019-08-11,219.99
2019-08-13,199.99
2019-08-14,218.11
2019-08-15,213.99
2019-08-16,159.99
2019-08-19,169.99
2019-08-21,159.99
2019-08-24,217.48
2019-08-25,209.99
2019-08-26,149.99
2019-08-27,219.99
2019-08-28,149.99
2019-09-02,199.99
2019-09-03,219.99
2019-09-04,169.99
2019-09-13,198.22
2019-09-14,179.99
2019-09-16,219.99
2019-09-25,164.99
2019-09-26,169.99
2019-09-27,164.99
2019-09-30,169.99
2019-10-01,164.99
2019-10-03,169.99
2019-10-04,164.99
2019-10-05,169.99
2019-10-06,164.99
2019-10-19,208.84
2019-10-21,199.99
2019-10-22,208.84
2019-10-23,199.99
2019-10-24,183.97
2019-10-25,208.84
2019-10-30,208.82
2019-11-03,169.99
2019-11-06,164.99
2019-11-11,202.5
2019-11-12,208.82
2019-11-13,183.97
2019-11-24,156.68
2019-11-25,208.82
2019-12-03,159.99
2019-12-04,159.99
2019-12-05,139.99
2019-12-06,139.99
2019-12-12,197.99
2019-12-14,189.99
2019-12-15,197.99
2019-12-16,189.99
2019-12-17,189.95
2019-12-18,173.47
2019-12-19,153.45
2019-12-20,170.23
2019-12-21,155.51
2019-12-22,150.5
2019-12-23,170.1
2019-12-24,169.69
2019-12-25,156.16
2019-12-26,139.99
2019-12-27,157.33
2019-12-28,156.66
2019-12-29,155.84
2019-12-30,156.56
2019-12-31,139.99
2020-01-01,169.99
2020-01-02,155.84
2020-01-03,155.97
2020-01-04,139.99
2020-01-10,139.99
2020-01-13,164.99
2020-01-14,159.99
2020-01-17,156.44
2020-01-18,156.09
2020-01-19,155.86
2020-01-20,157.52
2020-01-21,148.8
2020-01-22,139.99
2020-01-23,159.99
2020-01-29,139.99
2020-01-30,139.98
2020-02-01,152.99
2020-02-02,147.32
2020-02-03,144.32
2020-02-04,139.98
2020-02-05,148.39
2020-02-06,145.57
2020-02-11,157.99
2020-02-12,139.99
2020-02-14,157.99
2020-02-18,169.99
2020-02-20,157.99
2020-03-05,159.99
2020-03-10,134.99
2020-03-13,184.95
2020-03-14,183.74
2020-03-15,183.75
2020-03-16,183.73
2020-03-26,157.64
2020-03-27,145.55
2020-03-29,159.99
2020-03-30,158.49
2020-04-02,159.99
2020-04-03,158.49
2020-04-09,214.92
2020-04-13,148.99
2020-04-16,189.99
2020-04-17,139.99
2020-04-18,139.99
2020-04-21,149.18
2020-04-24,147.99
2020-04-29,131.95
2020-05-02,139.99
2020-05-03,206.92
2020-05-05,149.99
2020-05-06,198.22
2020-05-07,163.21
2020-05-08,157.99
2020-05-09,149.99
2020-05-12,139.99
2020-05-17,149.99
2020-05-18,132.18
2020-05-19,144.92
2020-05-21,182.69
2020-05-22,144.03
2020-05-23,201.68
2020-05-24,144.03
2020-05-28,204.98
2020-05-29,144.03
2020-06-01,204.98
2020-06-03,149.99
2020-06-09,144.03
2020-06-17,159.99
2020-06-18,144.03
2020-06-21,169.48
2020-06-23,144.03
2020-06-26,157.99
2020-06-27,157.38
2020-07-02,157.99
2020-07-03,159.99
2020-07-04,157.38
2020-07-13,139.99
2020-07-16,157.38
2020-07-23,148.99
2020-07-25,139.99
2020-07-31,148.99
2020-08-02,139.99
2020-08-03,148.99
2020-08-24,157.38
2020-08-27,139.99
2020-08-30,129.99
2020-08-31,139.99
2020-09-04,137.38
2020-09-05,139.99
2020-09-27,148.38
2020-10-02,139.99
2020-10-15,157.99
2020-10-16,139.99
2020-10-19,129.99
2020-10-20,139.99
2020-10-21,124.99
2020-10-22,139.99
2020-10-30,157.99
2020-10-31,139.99
2020-11-06,157.99
2020-11-07,139.99
2020-11-17,157.99
2020-11-19,139.99
2020-11-20,159.45
2020-11-21,157.99
2020-11-22,129.99
2020-11-24,139.99
2020-11-27,139.99
2020-12-03,148.99
2020-12-04,159.99
2020-12-06,144.99
2020-12-07,139.99
2020-12-08,159.99
2020-12-09,147.28
2020-12-11,139.99
2020-12-13,159.99
2020-12-14,147.02
2020-12-17,159.99
2020-12-18,139.99
2020-12-19,159.99
2020-12-24,157.99
2020-12-25,159.99
2020-12-30,144.99
2021-01-01,139.99
2021-01-02,159.99
2021-01-07,149.99
2021-01-13,149.99
2021-01-16,159.99
2021-05-26,318.6
2021-05-27,319.54
2021-06-06,318.6
2021-06-07,321.9
2021-06-10,294.89
2021-06-11,292.68
2021-06-12,285.49
2021-06-13,275.48
2021-06-14,273.09
2021-06-15,272.19
2021-06-17,271.79
2021-06-18,271.68
2021-06-19,271.64
2021-08-28,261.2
2021-12-13,270.77
2021-12-14,265.16
2021-12-17,259.97
2021-12-18,243.98
2021-12-21,239.99
2021-12-24,258.01
2021-12-30,279.99
2022-01-07,272.78
2022-01-09,275.05
2022-01-10,273.1
2022-01-11,216.98
2022-01-12,272.24
2022-01-13,273.03
2022-01-17,268.57
2022-01-18,267.37
2022-01-20,263.66
2022-01-21,279.99
2022-01-26,249.51
2022-01-27,250.94
2022-01-29,279.99
2022-01-31,274.04
2022-02-02,269.04
2022-02-04,264.75
2022-02-05,269.04
2022-02-07,263.83
2022-02-08,249.1
2022-02-11,256.46
2022-02-18,269.35
2022-02-20,268.04
2022-02-21,269.35
2022-02-24,270.37
2022-02-27,268.04
2022-02-28,256.41
2022-03-02,269.35
2022-03-06,236.48
2022-03-07,241.74
2022-03-10,219.99
2022-03-15,256.41
2022-03-17,259.57
2022-03-18,227.07
2022-03-19,269.35
2022-03-20,222.99
2022-03-23,227.58
2022-03-24,201.75
2022-03-25,201.48
2022-03-26,274.47
2022-03-27,273.3
2022-03-28,272.24
2022-03-29,217.15
2022-03-30,212.35
2022-03-31,200.69
2022-04-01,201.52
2022-04-02,189.99
2022-04-10,219.99
2022-04-15,189.99
2022-05-04,189.42
2022-05-05,189.99
2022-07-22,181.97
2022-07-23,189.99
2022-07-30,181.97
2022-07-31,189.99
