Product,Timestamp,Dealprice
三星-Note10-5G,2020-10-13,6099.0
華為-Mate30,2020-10-12,3599.0
華為-Mate30-5G,2020-10-12,4499.0
華為-Mat30Pro,2020-10-12,5499.0
華為-Mat30Pro-5G,2020-10-12,6399.0
Vivo-Nex3,2020-10-12,3998.0
Vivo-Nex3-5G,2020-10-12,4598.0
三星-Note10,2020-10-12,4199.0
三星-Note10-5G,2020-10-12,6099.0
華為-Mate30,2020-10-11,3599.0
華為-Mate30-5G,2020-10-11,4499.0
華為-Mat30Pro,2020-10-11,5499.0
華為-Mat30Pro-5G,2020-10-11,6399.0
Vivo-Nex3,2020-10-11,3998.0
Vivo-Nex3-5G,2020-10-11,4598.0
三星-Note10,2020-10-11,4199.0
三星-Note10-5G,2020-10-11,6099.0
華為-Mate30,2020-10-10,3599.0
華為-Mate30-5G,2020-10-10,4499.0
華為-Mat30Pro,2020-10-10,5499.0
華為-Mat30Pro-5G,2020-10-10,6399.0
Vivo-Nex3,2020-10-10,3998.0
Vivo-Nex3-5G,2020-10-10,4598.0
三星-Note10,2020-10-10,4199.0
三星-Note10-5G,2020-10-10,6099.0
華為-Mate30,2020-10-09,3599.0
華為-Mate30-5G,2020-10-09,4499.0
華為-Mat30Pro,2020-10-09,5499.0
華為-Mat30Pro-5G,2020-10-09,6399.0
Vivo-Nex3,2020-10-09,3998.0
Vivo-Nex3-5G,2020-10-09,4598.0
三星-Note10,2020-10-09,4199.0
三星-Note10-5G,2020-10-09,6099.0
華為-Mate30,2020-10-08,3599.0
華為-Mate30-5G,2020-10-08,4499.0
華為-Mat30Pro,2020-10-08,5499.0
華為-Mat30Pro-5G,2020-10-08,6399.0
Vivo-Nex3,2020-10-08,3998.0
Vivo-Nex3-5G,2020-10-08,4598.0
三星-Note10,2020-10-08,4199.0
三星-Note10-5G,2020-10-08,6099.0
華為-Mate30,2020-10-07,3599.0
華為-Mate30-5G,2020-10-07,4499.0
華為-Mat30Pro,2020-10-07,5499.0
華為-Mat30Pro-5G,2020-10-07,6399.0
Vivo-Nex3,2020-10-07,3998.0
Vivo-Nex3-5G,2020-10-07,4598.0
三星-Note10,2020-10-07,4199.0
三星-Note10-5G,2020-10-07,6099.0
華為-Mate30,2020-10-06,3599.0
華為-Mate30-5G,2020-10-06,4499.0
華為-Mat30Pro,2020-10-06,5499.0
華為-Mat30Pro-5G,2020-10-06,6399.0
Vivo-Nex3,2020-10-06,3998.0
Vivo-Nex3-5G,2020-10-06,4598.0
三星-Note10,2020-10-06,4199.0
三星-Note10-5G,2020-10-06,6099.0
華為-Mate30,2020-10-05,3599.0
華為-Mate30-5G,2020-10-05,4499.0
華為-Mat30Pro,2020-10-05,5499.0
華為-Mat30Pro-5G,2020-10-05,6399.0
Vivo-Nex3,2020-10-05,3998.0
Vivo-Nex3-5G,2020-10-05,4598.0
三星-Note10,2020-10-05,4199.0
三星-Note10-5G,2020-10-05,6099.0
華為-Mate30,2020-10-04,3599.0
華為-Mate30-5G,2020-10-04,4499.0
華為-Mat30Pro,2020-10-04,5499.0
華為-Mat30Pro-5G,2020-10-04,6399.0
Vivo-Nex3,2020-10-04,3998.0
Vivo-Nex3-5G,2020-10-04,4598.0
三星-Note10,2020-10-04,4199.0
三星-Note10-5G,2020-10-04,6099.0
華為-Mate30,2020-10-03,3599.0
華為-Mate30-5G,2020-10-03,4499.0
華為-Mat30Pro,2020-10-03,5499.0
華為-Mat30Pro-5G,2020-10-03,6399.0
Vivo-Nex3,2020-10-03,3998.0
Vivo-Nex3-5G,2020-10-03,4598.0
三星-Note10,2020-10-03,4199.0
三星-Note10-5G,2020-10-03,6099.0
華為-Mate30,2020-10-02,3599.0
華為-Mate30-5G,2020-10-02,4499.0
華為-Mat30Pro,2020-10-02,5499.0
華為-Mat30Pro-5G,2020-10-02,6399.0
Vivo-Nex3,2020-10-02,3998.0
Vivo-Nex3-5G,2020-10-02,4598.0
三星-Note10,2020-10-02,4199.0
三星-Note10-5G,2020-10-02,6099.0
華為-Mate30,2020-10-01,3599.0
華為-Mate30-5G,2020-10-01,4499.0
華為-Mat30Pro,2020-10-01,5499.0
華為-Mat30Pro-5G,2020-10-01,6399.0
Vivo-Nex3,2020-10-01,3998.0
Vivo-Nex3-5G,2020-10-01,4598.0
三星-Note10,2020-10-01,4199.0
三星-Note10-5G,2020-10-01,6099.0
華為-Mate30,2020-09-30,3599.0
華為-Mate30-5G,2020-09-30,4499.0
華為-Mat30Pro,2020-09-30,5499.0
華為-Mat30Pro-5G,2020-09-30,6399.0
Vivo-Nex3,2020-09-30,3998.0
Vivo-Nex3-5G,2020-09-30,4598.0
三星-Note10,2020-09-30,4199.0
三星-Note10-5G,2020-09-30,6099.0
華為-Mate30,2020-09-29,3599.0
華為-Mate30-5G,2020-09-29,4499.0
華為-Mat30Pro,2020-09-29,5499.0
華為-Mat30Pro-5G,2020-09-29,6399.0
Vivo-Nex3,2020-09-29,3998.0
Vivo-Nex3-5G,2020-09-29,4598.0
三星-Note10,2020-09-29,4199.0
三星-Note10-5G,2020-09-29,6099.0
華為-Mate30,2020-09-28,3599.0
華為-Mate30-5G,2020-09-28,4499.0
華為-Mat30Pro,2020-09-28,5499.0
華為-Mat30Pro-5G,2020-09-28,6399.0
Vivo-Nex3,2020-09-28,3998.0
Vivo-Nex3-5G,2020-09-28,4598.0
三星-Note10,2020-09-28,4199.0
三星-Note10-5G,2020-09-28,6099.0
華為-Mate30,2020-09-27,3599.0
華為-Mate30-5G,2020-09-27,4499.0
華為-Mat30Pro,2020-09-27,5499.0
華為-Mat30Pro-5G,2020-09-27,6399.0
Vivo-Nex3,2020-09-27,3998.0
Vivo-Nex3-5G,2020-09-27,4598.0
三星-Note10,2020-09-27,4199.0
三星-Note10-5G,2020-09-27,6099.0
華為-Mate30,2020-09-26,3599.0
華為-Mate30-5G,2020-09-26,4499.0
華為-Mat30Pro,2020-09-26,5499.0
華為-Mat30Pro-5G,2020-09-26,6399.0
Vivo-Nex3,2020-09-26,3998.0
Vivo-Nex3-5G,2020-09-26,4598.0
三星-Note10,2020-09-26,4199.0
三星-Note10-5G,2020-09-26,6099.0
華為-Mate30,2020-09-25,3599.0
華為-Mate30-5G,2020-09-25,4499.0
華為-Mat30Pro,2020-09-25,5499.0
華為-Mat30Pro-5G,2020-09-25,6399.0
Vivo-Nex3,2020-09-25,3998.0
Vivo-Nex3-5G,2020-09-25,4598.0
三星-Note10,2020-09-25,4199.0
三星-Note10-5G,2020-09-25,6099.0
華為-Mate30,2020-09-21,3599.0
華為-Mate30-5G,2020-09-21,4499.0
華為-Mat30Pro,2020-09-21,5499.0
華為-Mat30Pro-5G,2020-09-21,6399.0
Vivo-Nex3,2020-09-21,3998.0
Vivo-Nex3-5G,2020-09-21,4598.0
三星-Note10,2020-09-21,4199.0
三星-Note10-5G,2020-09-21,6099.0
華為-Mate30,2020-09-20,3599.0
華為-Mate30-5G,2020-09-20,4499.0
華為-Mat30Pro,2020-09-20,5499.0
華為-Mat30Pro-5G,2020-09-20,6399.0
Vivo-Nex3,2020-09-20,3998.0
Vivo-Nex3-5G,2020-09-20,4598.0
三星-Note10,2020-09-20,4199.0
三星-Note10-5G,2020-09-20,6099.0
華為-Mate30,2020-09-19,3599.0
華為-Mate30-5G,2020-09-19,4499.0
華為-Mat30Pro,2020-09-19,5499.0
華為-Mat30Pro-5G,2020-09-19,6399.0
Vivo-Nex3,2020-09-19,3998.0
Vivo-Nex3-5G,2020-09-19,4598.0
三星-Note10,2020-09-19,4199.0
三星-Note10-5G,2020-09-19,6099.0
華為-Mate30,2020-09-18,3599.0
華為-Mate30-5G,2020-09-18,4499.0
華為-Mat30Pro,2020-09-18,5499.0
華為-Mat30Pro-5G,2020-09-18,6399.0
Vivo-Nex3,2020-09-18,3998.0
Vivo-Nex3-5G,2020-09-18,4598.0
三星-Note10,2020-09-18,4199.0
三星-Note10-5G,2020-09-18,6099.0
華為-Mate30,2020-09-17,3599.0
華為-Mate30-5G,2020-09-17,4499.0
華為-Mat30Pro,2020-09-17,5499.0
華為-Mat30Pro-5G,2020-09-17,6399.0
Vivo-Nex3,2020-09-17,3998.0
Vivo-Nex3-5G,2020-09-17,4598.0
三星-Note10,2020-09-17,4199.0
三星-Note10-5G,2020-09-17,6099.0
華為-Mate30,2020-09-16,3599.0
華為-Mate30-5G,2020-09-16,4499.0
華為-Mat30Pro,2020-09-16,5499.0
華為-Mat30Pro-5G,2020-09-16,6399.0
Vivo-Nex3,2020-09-16,3998.0
Vivo-Nex3-5G,2020-09-16,4598.0
三星-Note10,2020-09-16,4199.0
三星-Note10-5G,2020-09-16,6099.0
華為-Mate30,2020-09-15,3599.0
華為-Mate30-5G,2020-09-15,4499.0
華為-Mat30Pro,2020-09-15,5499.0
華為-Mat30Pro-5G,2020-09-15,6399.0
Vivo-Nex3,2020-09-15,3998.0
Vivo-Nex3-5G,2020-09-15,4598.0
三星-Note10,2020-09-15,4199.0
三星-Note10-5G,2020-09-15,6099.0
華為-Mate30,2020-09-14,3599.0
華為-Mate30-5G,2020-09-14,4499.0
華為-Mat30Pro,2020-09-14,5499.0
華為-Mat30Pro-5G,2020-09-14,6399.0
Vivo-Nex3,2020-09-14,3998.0
Vivo-Nex3-5G,2020-09-14,4598.0
三星-Note10,2020-09-14,4199.0
三星-Note10-5G,2020-09-14,6099.0
華為-Mate30,2020-09-13,3599.0
華為-Mate30-5G,2020-09-13,4499.0
華為-Mat30Pro,2020-09-13,5499.0
華為-Mat30Pro-5G,2020-09-13,6399.0
Vivo-Nex3,2020-09-13,3998.0
Vivo-Nex3-5G,2020-09-13,4598.0
三星-Note10,2020-09-13,4199.0
三星-Note10-5G,2020-09-13,6099.0
華為-Mate30,2020-09-12,3599.0
華為-Mate30-5G,2020-09-12,4499.0
華為-Mat30Pro,2020-09-12,5499.0
華為-Mat30Pro-5G,2020-09-12,6399.0
Vivo-Nex3,2020-09-12,3998.0
Vivo-Nex3-5G,2020-09-12,4598.0
三星-Note10,2020-09-12,4199.0
三星-Note10-5G,2020-09-12,6099.0
華為-Mate30,2020-09-11,3599.0
華為-Mate30-5G,2020-09-11,4499.0
華為-Mat30Pro,2020-09-11,5499.0
華為-Mat30Pro-5G,2020-09-11,6399.0
Vivo-Nex3,2020-09-11,3998.0
Vivo-Nex3-5G,2020-09-11,4598.0
三星-Note10,2020-09-11,4199.0
三星-Note10-5G,2020-09-11,6099.0
華為-Mate30,2020-09-10,3599.0
華為-Mate30-5G,2020-09-10,4499.0
華為-Mat30Pro,2020-09-10,5499.0
華為-Mat30Pro-5G,2020-09-10,6399.0
Vivo-Nex3,2020-09-10,3998.0
Vivo-Nex3-5G,2020-09-10,4598.0
三星-Note10,2020-09-10,4199.0
三星-Note10-5G,2020-09-10,6099.0
華為-Mate30,2020-09-09,3599.0
華為-Mate30-5G,2020-09-09,4499.0
華為-Mat30Pro,2020-09-09,5499.0
華為-Mat30Pro-5G,2020-09-09,6399.0
Vivo-Nex3,2020-09-09,3998.0
Vivo-Nex3-5G,2020-09-09,4598.0
三星-Note10,2020-09-09,4199.0
三星-Note10-5G,2020-09-09,6099.0
華為-Mate30,2020-09-08,3599.0
華為-Mate30-5G,2020-09-08,4499.0
華為-Mat30Pro,2020-09-08,5499.0
華為-Mat30Pro-5G,2020-09-08,6399.0
Vivo-Nex3,2020-09-08,3998.0
Vivo-Nex3-5G,2020-09-08,4598.0
三星-Note10,2020-09-08,4199.0
三星-Note10-5G,2020-09-08,6099.0
華為-Mate30,2020-09-07,3599.0
華為-Mate30-5G,2020-09-07,4499.0
華為-Mat30Pro,2020-09-07,5499.0
華為-Mat30Pro-5G,2020-09-07,6399.0
Vivo-Nex3,2020-09-07,3998.0
Vivo-Nex3-5G,2020-09-07,4598.0
三星-Note10,2020-09-07,4199.0
三星-Note10-5G,2020-09-07,6099.0
華為-Mate30,2020-09-06,3599.0
華為-Mate30-5G,2020-09-06,4499.0
華為-Mat30Pro,2020-09-06,5499.0
華為-Mat30Pro-5G,2020-09-06,6399.0
Vivo-Nex3,2020-09-06,3998.0
Vivo-Nex3-5G,2020-09-06,4598.0
三星-Note10,2020-09-06,4199.0
三星-Note10-5G,2020-09-06,6099.0
華為-Mate30,2020-09-05,3599.0
華為-Mate30-5G,2020-09-05,4499.0
華為-Mat30Pro,2020-09-05,5499.0
華為-Mat30Pro-5G,2020-09-05,6399.0
Vivo-Nex3,2020-09-05,3998.0
Vivo-Nex3-5G,2020-09-05,4598.0
三星-Note10,2020-09-05,4199.0
三星-Note10-5G,2020-09-05,6099.0
華為-Mate30,2020-09-04,3599.0
華為-Mate30-5G,2020-09-04,4499.0
華為-Mat30Pro,2020-09-04,5499.0
華為-Mat30Pro-5G,2020-09-04,6399.0
Vivo-Nex3,2020-09-04,3998.0
Vivo-Nex3-5G,2020-09-04,4598.0
三星-Note10,2020-09-04,4199.0
三星-Note10-5G,2020-09-04,6099.0
華為-Mate30,2020-09-03,3599.0
華為-Mate30-5G,2020-09-03,4499.0
華為-Mat30Pro,2020-09-03,5499.0
華為-Mat30Pro-5G,2020-09-03,6399.0
Vivo-Nex3,2020-09-03,3998.0
Vivo-Nex3-5G,2020-09-03,4598.0
三星-Note10,2020-09-03,4199.0
三星-Note10-5G,2020-09-03,6099.0
華為-Mate30,2020-09-02,3599.0
華為-Mate30-5G,2020-09-02,4499.0
華為-Mat30Pro,2020-09-02,5499.0
華為-Mat30Pro-5G,2020-09-02,6399.0
Vivo-Nex3,2020-09-02,3998.0
Vivo-Nex3-5G,2020-09-02,4598.0
三星-Note10,2020-09-02,4199.0
三星-Note10-5G,2020-09-02,6099.0
華為-Mate30,2020-09-01,3599.0
華為-Mate30-5G,2020-09-01,4499.0
華為-Mat30Pro,2020-09-01,5499.0
華為-Mat30Pro-5G,2020-09-01,6399.0
Vivo-Nex3,2020-09-01,3998.0
Vivo-Nex3-5G,2020-09-01,4598.0
三星-Note10,2020-09-01,4199.0
三星-Note10-5G,2020-09-01,6099.0
華為-Mate30,2020-08-31,3599.0
華為-Mate30-5G,2020-08-31,4499.0
華為-Mat30Pro,2020-08-31,5499.0
華為-Mat30Pro-5G,2020-08-31,6399.0
Vivo-Nex3,2020-08-31,3998.0
Vivo-Nex3-5G,2020-08-31,4598.0
三星-Note10,2020-08-31,4199.0
三星-Note10-5G,2020-08-31,6099.0
華為-Mate30,2020-08-30,3599.0
華為-Mate30-5G,2020-08-30,4499.0
華為-Mat30Pro,2020-08-30,5499.0
華為-Mat30Pro-5G,2020-08-30,6399.0
Vivo-Nex3,2020-08-30,3998.0
Vivo-Nex3-5G,2020-08-30,4598.0
三星-Note10,2020-08-30,4199.0
三星-Note10-5G,2020-08-30,6099.0
華為-Mate30,2020-08-29,3599.0
華為-Mate30-5G,2020-08-29,4499.0
華為-Mat30Pro,2020-08-29,5499.0
華為-Mat30Pro-5G,2020-08-29,6399.0
Vivo-Nex3,2020-08-29,3998.0
Vivo-Nex3-5G,2020-08-29,4598.0
三星-Note10,2020-08-29,4199.0
三星-Note10-5G,2020-08-29,6099.0
華為-Mate30,2020-08-28,3599.0
華為-Mate30-5G,2020-08-28,4499.0
華為-Mat30Pro,2020-08-28,5499.0
華為-Mat30Pro-5G,2020-08-28,6399.0
Vivo-Nex3,2020-08-28,3998.0
Vivo-Nex3-5G,2020-08-28,4598.0
三星-Note10,2020-08-28,4199.0
三星-Note10-5G,2020-08-28,6099.0
華為-Mate30,2020-08-27,3599.0
華為-Mate30-5G,2020-08-27,4499.0
華為-Mat30Pro,2020-08-27,5499.0
華為-Mat30Pro-5G,2020-08-27,6399.0
Vivo-Nex3,2020-08-27,3998.0
Vivo-Nex3-5G,2020-08-27,4598.0
三星-Note10,2020-08-27,4199.0
三星-Note10-5G,2020-08-27,5999.0
華為-Mate30,2020-08-26,3599.0
華為-Mate30-5G,2020-08-26,4499.0
華為-Mat30Pro,2020-08-26,5499.0
華為-Mat30Pro-5G,2020-08-26,6399.0
Vivo-Nex3,2020-08-26,3998.0
Vivo-Nex3-5G,2020-08-26,4598.0
三星-Note10,2020-08-26,4199.0
三星-Note10-5G,2020-08-26,5999.0
華為-Mate30,2020-08-25,3599.0
華為-Mate30-5G,2020-08-25,4499.0
華為-Mat30Pro,2020-08-25,5499.0
華為-Mat30Pro-5G,2020-08-25,6399.0
Vivo-Nex3,2020-08-25,3998.0
Vivo-Nex3-5G,2020-08-25,4598.0
三星-Note10,2020-08-25,4199.0
三星-Note10-5G,2020-08-25,5999.0
華為-Mate30,2020-08-24,3599.0
華為-Mate30-5G,2020-08-24,4499.0
華為-Mat30Pro,2020-08-24,5499.0
華為-Mat30Pro-5G,2020-08-24,6399.0
Vivo-Nex3,2020-08-24,3998.0
Vivo-Nex3-5G,2020-08-24,4598.0
三星-Note10,2020-08-24,4199.0
三星-Note10-5G,2020-08-24,5999.0
華為-Mate30,2020-08-23,3599.0
華為-Mate30-5G,2020-08-23,4499.0
華為-Mat30Pro,2020-08-23,5499.0
華為-Mat30Pro-5G,2020-08-23,6399.0
Vivo-Nex3,2020-08-23,3998.0
Vivo-Nex3-5G,2020-08-23,4598.0
三星-Note10,2020-08-23,4199.0
三星-Note10-5G,2020-08-23,5999.0
華為-Mate30,2020-08-22,3599.0
華為-Mate30-5G,2020-08-22,4499.0
華為-Mat30Pro,2020-08-22,5499.0
華為-Mat30Pro-5G,2020-08-22,6399.0
Vivo-Nex3,2020-08-22,3998.0
Vivo-Nex3-5G,2020-08-22,4598.0
三星-Note10,2020-08-22,4199.0
三星-Note10-5G,2020-08-22,5999.0
華為-Mate30,2020-08-21,3599.0
華為-Mate30-5G,2020-08-21,4499.0
華為-Mat30Pro,2020-08-21,5499.0
華為-Mat30Pro-5G,2020-08-21,6399.0
Vivo-Nex3,2020-08-21,3998.0
Vivo-Nex3-5G,2020-08-21,4598.0
三星-Note10,2020-08-21,4199.0
三星-Note10-5G,2020-08-21,5999.0
華為-Mate30,2020-08-20,3599.0
華為-Mate30-5G,2020-08-20,4499.0
華為-Mat30Pro,2020-08-20,5499.0
華為-Mat30Pro-5G,2020-08-20,6399.0
Vivo-Nex3,2020-08-20,3998.0
Vivo-Nex3-5G,2020-08-20,4598.0
三星-Note10,2020-08-20,4199.0
三星-Note10-5G,2020-08-20,5999.0
華為-Mate30,2020-08-19,3599.0
華為-Mate30-5G,2020-08-19,4499.0
華為-Mat30Pro,2020-08-19,5499.0
華為-Mat30Pro-5G,2020-08-19,6399.0
Vivo-Nex3,2020-08-19,3998.0
Vivo-Nex3-5G,2020-08-19,4598.0
三星-Note10,2020-08-19,4199.0
三星-Note10-5G,2020-08-19,5999.0
華為-Mate30,2020-08-18,3599.0
華為-Mate30-5G,2020-08-18,4499.0
華為-Mat30Pro,2020-08-18,5499.0
華為-Mat30Pro-5G,2020-08-18,6399.0
Vivo-Nex3,2020-08-18,3998.0
Vivo-Nex3-5G,2020-08-18,4598.0
三星-Note10,2020-08-18,4199.0
三星-Note10-5G,2020-08-18,5999.0
華為-Mate30,2020-08-17,3599.0
華為-Mate30-5G,2020-08-17,4499.0
華為-Mat30Pro,2020-08-17,5499.0
華為-Mat30Pro-5G,2020-08-17,6399.0
Vivo-Nex3,2020-08-17,3998.0
Vivo-Nex3-5G,2020-08-17,4598.0
三星-Note10,2020-08-17,4199.0
三星-Note10-5G,2020-08-17,5999.0
華為-Mate30,2020-08-16,3599.0
華為-Mate30-5G,2020-08-16,4499.0
華為-Mat30Pro,2020-08-16,5499.0
華為-Mat30Pro-5G,2020-08-16,6399.0
Vivo-Nex3,2020-08-16,3998.0
Vivo-Nex3-5G,2020-08-16,4598.0
三星-Note10,2020-08-16,4199.0
三星-Note10-5G,2020-08-16,5999.0
華為-Mate30,2020-08-15,3599.0
華為-Mate30-5G,2020-08-15,4499.0
華為-Mat30Pro,2020-08-15,5499.0
華為-Mat30Pro-5G,2020-08-15,6399.0
Vivo-Nex3,2020-08-15,3998.0
Vivo-Nex3-5G,2020-08-15,4598.0
三星-Note10,2020-08-15,4199.0
三星-Note10-5G,2020-08-15,5999.0
華為-Mate30,2020-08-14,3599.0
華為-Mate30-5G,2020-08-14,4499.0
華為-Mat30Pro,2020-08-14,5499.0
華為-Mat30Pro-5G,2020-08-14,6399.0
Vivo-Nex3,2020-08-14,3998.0
Vivo-Nex3-5G,2020-08-14,4598.0
三星-Note10,2020-08-14,4199.0
三星-Note10-5G,2020-08-14,5999.0
華為-Mate30,2020-08-13,3599.0
華為-Mate30-5G,2020-08-13,4499.0
華為-Mat30Pro,2020-08-13,5499.0
華為-Mat30Pro-5G,2020-08-13,6399.0
Vivo-Nex3,2020-08-13,3998.0
Vivo-Nex3-5G,2020-08-13,4598.0
三星-Note10,2020-08-13,4199.0
三星-Note10-5G,2020-08-13,5999.0
華為-Mate30,2020-08-12,3599.0
華為-Mate30-5G,2020-08-12,4499.0
華為-Mat30Pro,2020-08-12,5499.0
華為-Mat30Pro-5G,2020-08-12,6399.0
Vivo-Nex3,2020-08-12,3998.0
Vivo-Nex3-5G,2020-08-12,4598.0
三星-Note10,2020-08-12,4199.0
三星-Note10-5G,2020-08-12,5999.0
華為-Mate30,2020-08-11,3599.0
華為-Mate30-5G,2020-08-11,4499.0
華為-Mat30Pro,2020-08-11,5499.0
華為-Mat30Pro-5G,2020-08-11,6399.0
Vivo-Nex3,2020-08-11,3998.0
Vivo-Nex3-5G,2020-08-11,4598.0
三星-Note10,2020-08-11,4199.0
三星-Note10-5G,2020-08-11,5999.0
華為-Mate30,2020-08-10,3599.0
華為-Mate30-5G,2020-08-10,4499.0
華為-Mat30Pro,2020-08-10,5499.0
華為-Mat30Pro-5G,2020-08-10,6399.0
Vivo-Nex3,2020-08-10,3998.0
Vivo-Nex3-5G,2020-08-10,4598.0
三星-Note10,2020-08-10,4199.0
三星-Note10-5G,2020-08-10,5999.0
華為-Mate30,2020-08-09,3599.0
華為-Mate30-5G,2020-08-09,4499.0
華為-Mat30Pro,2020-08-09,5499.0
華為-Mat30Pro-5G,2020-08-09,6399.0
Vivo-Nex3,2020-08-09,3998.0
Vivo-Nex3-5G,2020-08-09,4598.0
三星-Note10,2020-08-09,4199.0
三星-Note10-5G,2020-08-09,5999.0
華為-Mate30,2020-08-08,3599.0
華為-Mate30-5G,2020-08-08,4499.0
華為-Mat30Pro,2020-08-08,5499.0
華為-Mat30Pro-5G,2020-08-08,6399.0
Vivo-Nex3,2020-08-08,3998.0
Vivo-Nex3-5G,2020-08-08,4598.0
三星-Note10,2020-08-08,4199.0
三星-Note10-5G,2020-08-08,5999.0
華為-Mate30,2020-08-07,3599.0
華為-Mate30-5G,2020-08-07,4499.0
華為-Mat30Pro,2020-08-07,5499.0
華為-Mat30Pro-5G,2020-08-07,6399.0
Vivo-Nex3,2020-08-07,3998.0
Vivo-Nex3-5G,2020-08-07,4598.0
三星-Note10,2020-08-07,4199.0
三星-Note10-5G,2020-08-07,5999.0
華為-Mate30,2020-08-06,3599.0
華為-Mate30-5G,2020-08-06,4499.0
華為-Mat30Pro,2020-08-06,5499.0
華為-Mat30Pro-5G,2020-08-06,6399.0
Vivo-Nex3,2020-08-06,3998.0
Vivo-Nex3-5G,2020-08-06,4598.0
三星-Note10,2020-08-06,4199.0
三星-Note10-5G,2020-08-06,5999.0
華為-Mate30,2020-08-05,3599.0
華為-Mate30-5G,2020-08-05,4499.0
華為-Mat30Pro,2020-08-05,5499.0
華為-Mat30Pro-5G,2020-08-05,6399.0
Vivo-Nex3,2020-08-05,3998.0
Vivo-Nex3-5G,2020-08-05,4598.0
三星-Note10,2020-08-05,4199.0
三星-Note10-5G,2020-08-05,5999.0
華為-Mate30,2020-08-04,3599.0
華為-Mate30-5G,2020-08-04,4499.0
華為-Mat30Pro,2020-08-04,5499.0
華為-Mat30Pro-5G,2020-08-04,6399.0
Vivo-Nex3,2020-08-04,3998.0
Vivo-Nex3-5G,2020-08-04,4598.0
三星-Note10,2020-08-04,4199.0
三星-Note10-5G,2020-08-04,5999.0
華為-Mate30,2020-08-03,3599.0
華為-Mate30-5G,2020-08-03,4499.0
華為-Mat30Pro,2020-08-03,5499.0
華為-Mat30Pro-5G,2020-08-03,6399.0
Vivo-Nex3,2020-08-03,3998.0
Vivo-Nex3-5G,2020-08-03,4598.0
三星-Note10,2020-08-03,4199.0
三星-Note10-5G,2020-08-03,5999.0
華為-Mate30,2020-08-02,3599.0
華為-Mate30-5G,2020-08-02,4499.0
華為-Mat30Pro,2020-08-02,5499.0
華為-Mat30Pro-5G,2020-08-02,6399.0
Vivo-Nex3,2020-08-02,3998.0
Vivo-Nex3-5G,2020-08-02,4598.0
三星-Note10,2020-08-02,4199.0
三星-Note10-5G,2020-08-02,5999.0
華為-Mate30,2020-08-01,3599.0
華為-Mate30-5G,2020-08-01,4499.0
華為-Mat30Pro,2020-08-01,5499.0
華為-Mat30Pro-5G,2020-08-01,6399.0
Vivo-Nex3,2020-08-01,3998.0
Vivo-Nex3-5G,2020-08-01,4598.0
三星-Note10,2020-08-01,4199.0
三星-Note10-5G,2020-08-01,5999.0
華為-Mate30,2020-07-31,3599.0
華為-Mate30-5G,2020-07-31,4499.0
華為-Mat30Pro,2020-07-31,5499.0
華為-Mat30Pro-5G,2020-07-31,6399.0
Vivo-Nex3,2020-07-31,3998.0
Vivo-Nex3-5G,2020-07-31,4598.0
三星-Note10,2020-07-31,4199.0
三星-Note10-5G,2020-07-31,5999.0
華為-Mate30,2020-07-30,3599.0
華為-Mate30-5G,2020-07-30,4499.0
華為-Mat30Pro,2020-07-30,5499.0
華為-Mat30Pro-5G,2020-07-30,6399.0
Vivo-Nex3,2020-07-30,3998.0
Vivo-Nex3-5G,2020-07-30,4598.0
三星-Note10,2020-07-30,4199.0
三星-Note10-5G,2020-07-30,5999.0
華為-Mate30,2020-07-29,3599.0
華為-Mate30-5G,2020-07-29,4499.0
華為-Mat30Pro,2020-07-29,5499.0
華為-Mat30Pro-5G,2020-07-29,6399.0
Vivo-Nex3,2020-07-29,3998.0
Vivo-Nex3-5G,2020-07-29,4598.0
三星-Note10,2020-07-29,4199.0
三星-Note10-5G,2020-07-29,5999.0
華為-Mate30,2020-07-28,3599.0
華為-Mate30-5G,2020-07-28,4499.0
華為-Mat30Pro,2020-07-28,5499.0
華為-Mat30Pro-5G,2020-07-28,6399.0
Vivo-Nex3,2020-07-28,3998.0
Vivo-Nex3-5G,2020-07-28,4598.0
三星-Note10,2020-07-28,4199.0
三星-Note10-5G,2020-07-28,5999.0
華為-Mate30,2020-07-27,3599.0
華為-Mate30-5G,2020-07-27,4499.0
華為-Mat30Pro,2020-07-27,5499.0
華為-Mat30Pro-5G,2020-07-27,6399.0
Vivo-Nex3,2020-07-27,3998.0
Vivo-Nex3-5G,2020-07-27,4598.0
三星-Note10,2020-07-27,4199.0
三星-Note10-5G,2020-07-27,5999.0
華為-Mate30,2020-07-26,3599.0
華為-Mate30-5G,2020-07-26,4499.0
華為-Mat30Pro,2020-07-26,5499.0
華為-Mat30Pro-5G,2020-07-26,6399.0
Vivo-Nex3,2020-07-26,3998.0
Vivo-Nex3-5G,2020-07-26,4598.0
三星-Note10,2020-07-26,4199.0
三星-Note10-5G,2020-07-26,5999.0
華為-Mate30,2020-07-25,3599.0
華為-Mate30-5G,2020-07-25,4499.0
華為-Mat30Pro,2020-07-25,5499.0
華為-Mat30Pro-5G,2020-07-25,6399.0
Vivo-Nex3,2020-07-25,3998.0
Vivo-Nex3-5G,2020-07-25,4598.0
三星-Note10,2020-07-25,4199.0
三星-Note10-5G,2020-07-25,5999.0
華為-Mate30,2020-07-24,3599.0
華為-Mate30-5G,2020-07-24,4499.0
華為-Mat30Pro,2020-07-24,5499.0
華為-Mat30Pro-5G,2020-07-24,6399.0
