timestamp,regularPrice_laptop,salePricelaptop,item_laptop,orderable_laptop,onSale_laptop,sale_start_date
2021-06-04,249.99,249.99,"Thomson - NEO X 14.1"" Laptop - Intel Celeron - 4GB Memory - 64GB eMMC - Pink",Available,False,2020-10-27
2021-06-04,189.99,189.99,"Thomson - NEO 10.1"" Laptop - Intel Atom - 4GB Memory - 64GB eMMC - Black",Available,False,2020-10-27
2021-06-04,429.99,429.99,"Thomson - Neo 15.6"" Laptop - Intel Core i5 - 4GB Memory - 256GB SSD - Black",SoldOut,False,2020-10-27
2021-06-04,249.99,249.99,"Thomson - NEO X 14.1"" Laptop - Intel Celeron - 4GB Memory - 64GB eMMC - Blue",Available,False,2020-10-27
2021-06-04,189.99,189.99,"Thomson - NEO 10.1"" Laptop - Intel Atom - 4GB Memory - 64GB eMMC - White",Available,False,2020-10-27
2021-06-04,229.99,229.99,"Thomson - Neo 14.1"" Laptop - Intel Celeron - 4GB Memory - 64GB eMMC - White",SoldOut,False,2020-10-27
2021-06-04,1799.99,1799.99,"Dell - Latitude 9000 14"" Laptop - Intel Core i5 - 8 GB Memory - 256 GB SSD - Anodized Titan Gray",Available,False,2020-12-24
2021-06-04,1909.99,1909.99,"Dell - Latitude 7310 13.3"" Touchscreen 2 in 1 Laptop - i5 -16GB Memory - 256GB Solid State Drive",Available,False,2020-12-24
2021-06-04,1419.99,1419.99,"Dell - Latitude 5000 13.3"" Laptop - Intel Core i5 - 8 GB Memory - 256 GB SSD - Black",Available,False,2020-12-24
2021-06-04,1519.99,1519.99,"Dell - Latitude 5000 15.6"" Laptop - Intel Core i5 - 8 GB Memory - 256 GB SSD - Gray",SoldOut,False,2020-12-24
2021-06-04,1379.99,1379.99,"Dell - Latitude 5511 15.6"" FHD Laptop - i5 - 8GB Memory - 256GB Solid State Drive",Available,False,2020-12-24
2021-06-04,1649.99,1649.99,"Dell - Latitude 5000 15.6"" Laptop - Intel Core i5 - 16 GB Memory - 256 GB SSD - Gray",SoldOut,False,2020-12-24
2021-06-04,1589.99,1589.99,"Dell - Latitude 5000 14"" Laptop - Intel Core i5 - 8 GB Memory - 256 GB SSD - Gray",Available,False,2020-12-24
2021-06-04,699.99,699.99,"Acer - CP713-2W 13.5"" Touch-Screen Chromebook - Intel Core i3 - 8 GB Memory - 256 GB SSD - Steel Gray",SoldOut,False,2021-04-10
2021-06-04,1679.99,1679.99,"Dell - Latitude 7000 14"" Laptop - Intel Core i5 - 8 GB Memory - 256 GB SSD - Aluminum Titan Gray",Available,False,2021-01-26
2021-06-04,1149.99,1149.99,"Dell - Inspiron 14.0"" FHD 2in1 Laptop - i7-1165G7 -16GB - Intel Iris Xe Graphics - 512GB SSD - Titan Grey",Available,False,2020-11-02
2021-06-04,799.99,799.99,"Dell - Inspiron 14.0"" FHD 2in1 Laptop - i5-1135G7 - 8GB - Intel Iris Xe Graphics - 256 GB SSD - Titan Grey",Available,False,2020-11-02
2021-06-04,729.99,729.99,"Dell - Inspiron 15.6"" HD Non Touch Laptop -AMD Ryzen 7 3700U - 12GB RAM - 512 GB SSD - Black",Available,False,2020-11-16
2021-06-04,2019.0,2019.0,HP ZBook Firefly 15 G7 Mobile Workstation - 16 GB Memory - 512 GB SSD,SoldOut,False,2021-01-20
2021-06-04,1489.0,1489.0,HP ZBook Firefly 15 G7 Mobile Workstation - 8 GB Memory - 256 GB SSD,SoldOut,False,2021-01-20
2021-06-04,2249.99,2249.99,"Dell - XPS 13.4"" 2-in-1 Touch UHD+ Laptop - Intel Core i7- 32GB Memory - 1TB Solid State Drive - Platinum Silver, Black interior",SoldOut,False,2020-11-10
2021-06-04,1999.99,1999.99,"Dell - XPS 13.4"" 2-in-1 Touch UHD+ Laptop - Intel Core i7- 16GB Memory - 512GB Solid State Drive - Platinum Silver, Arctic White interior",Available,False,2020-11-10
2021-06-04,617.99,617.99,"Lenovo - Flex 5 14"" 2-in-1 14"" Touch-Screen Laptop - Intel Core i3 - 8GB Memory - 128GB SSD - Graphite Gray",Available,False,2020-11-12
2021-06-04,649.99,649.99,"MSI - Modern 14"" Laptop - R5-4500U - 8GB Memory - 256GB SSD",SoldOut,False,2020-11-18
2021-06-04,749.99,749.99,"MSI - Modern14 - 14"" Laptop - R7-4700U - 8GB Memory -256GB SSD",Available,False,2020-11-18
2021-06-04,1399.99,1399.99,"MSI - WF65 10TI-444 15.6"" Moblie Workstation - i7-10750H - 16GB - NVIDIA Quadro T1000 - 512GB SSD",SoldOut,False,2020-11-18
2021-06-04,1729.99,1729.99,"Lenovo - 14"" ThinkPad P14s Gen 1 Laptop, Black",SoldOut,False,2020-11-16
2021-06-04,1699.99,1699.99,"Lenovo - 15.6"" ThinkPad P15v Gen 1 Mobile WorkStation, Black",SoldOut,False,2020-11-16
2021-06-04,1729.99,1729.99,"Lenovo - 15.6"" Mobile Workstation P15s Gen 1 with 10-point Multi-touch, Black",SoldOut,False,2020-11-16
2021-06-04,2099.99,2099.99,"Lenovo - 17.3"" ThinkPad P17 Gen 1 Mobile Workstation, Black",SoldOut,False,2020-11-16
2021-06-04,699.99,699.99,"ASUS - VivoBook S15 15.6"" Laptop - Intel Core i5 - 8GB Memory - 512GB SSD - Resolute Red/Transparent Silver",SoldOut,False,2020-11-16
2021-06-04,699.99,699.99,"ASUS - VivoBook S14 14"" Laptop - Intel Core i5 - 8GB Memory - 512GB Solid State Drive - Dreamy White/Transparent Silver",SoldOut,False,2020-11-16
2021-06-04,879.99,879.99,"ASUS - VivoBook S15 15.6"" Laptop - Intel Core i7 - 16GB Memory - 512GB SSD - Dreamy White",SoldOut,False,2020-11-16
2021-06-04,699.99,699.99,"ASUS - VivoBook S15 15.6"" Laptop - Intel Core i5 - 8GB Memory - 512GB SSD - Indie Black/Gray",SoldOut,False,2020-11-16
2021-06-04,869.99,869.99,"ASUS - VivoBook S15 15.6"" Laptop - Intel Core i7 - 16GB Memory - 512GB SSD - Black",SoldOut,False,2020-11-16
2021-06-04,699.99,699.99,"ASUS - VivoBook S14 14"" Laptop - Intel Core i5 - 8GB Memory - 512GB Solid State Drive - Indie Black/Light Gray",SoldOut,False,2020-11-16
2021-06-04,699.99,699.99,"ASUS - VivoBook S15 15.6"" Laptop - Intel Core i5 - 8GB Memory - 512GB SSD - Dreamy White/Transparent Silver",SoldOut,False,2020-11-16
2021-06-04,699.99,699.99,"ASUS - VivoBook S15 15.6"" Laptop - Intel Core i5 - 8GB Memory - 512GB SSD - Gaia Green/Transparent Silver",SoldOut,False,2020-11-16
2021-06-04,999.99,999.99,"ASUS - VivoBook S 15.6"" Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce MX350 - 1TB SSD - Transparent Silver",SoldOut,False,2020-11-16
2021-06-04,529.0,459.0,"Acer - Chromebook Spin 713 CP713-2W-3311, 13.5"" 2K  VertiView - Intel Core i3-10110U, 4GB DDR4, 64GB eMMC",Available,True,2020-11-29
2021-06-04,1599.99,1599.99,"Razer Book 13.4"" FHD+ Touch Screen Laptop - Intel Evo Platform - Intel Core i7 - 16GB Memory - 256GB SSD - Mercury White - Mercury White",Available,False,2020-11-30
2021-06-04,1999.99,1999.99,"Razer Book 13.4"" UHD+ Touch Screen Laptop - Intel Evo Platform - Intel Core i7 - 16GB Memory - 512GB SSD - Mercury White - Mercury White",Available,False,2020-11-30
2021-06-04,1499.99,1499.99,"Dell - XPS 13"" 2-in-1 Touch FHD+ Laptop - Intel Evo Platform Core i7- 8GB RAM- 256GB SSD - Platinum Silver - Platinum Silver with Black Palmrest",Available,False,2020-12-31
2021-06-04,1519.99,1519.99,"Dell - XPS 13"" Touch-Screen Laptop -Intel Evo Platform- Intel Core i7 - 8GB Memory - 512GB SSD - Platinum Silver - Platinum Silver",Available,False,2020-12-31
2021-06-04,1899.99,1899.99,"Dell - XPS 13"" UHD+ Touch-Screen Laptop -Intel Evo Platform- Intel Core i7 - 16GB Memory - 512GB SSD - Frost White - Frost white",Available,False,2020-12-31
2021-06-04,1899.99,1899.99,"MSI - Creator 15.6 "" Touchscreen Notebook - i7-10875H 16GB  NVIDIA GeForce RTX 2060 with 6 GB 1TB SSD - Space Gray with Silver Diamond Cut",SoldOut,False,2020-12-08
2021-06-04,1599.99,1499.99,"MSI - Creator 15.6 "" Notebook - i7-10750H 16GB NVIDIA GeForce GTX 1660 Ti Super  512GB SSD - Space Gray with Silver Diamond Cut",Available,True,2020-12-08
2021-06-04,1099.99,999.99,"MSI - Prestige 14"" Notebook - Intel® Evo™ Platform Core i5-1135G7 - 16GB Intel Iris Xe Graphics 512GB SSD - Carbon Gray - Carbon Gray",Available,True,2020-12-08
2021-06-04,1149.99,1049.99,"MSI - Prestige 14"" Notebook - Intel® Evo™ Platform Core i7-1185G7 - 16GB Intel Iris Xe Graphics 512GB SSD - Carbon Gray - Carbon Gray",Available,True,2020-12-08
2021-06-04,2459.0,2459.0,HP ZBook Firefly 15 G7 Mobile Workstation - 32 GB Memory - 512 GB SSD,SoldOut,False,2021-01-20
2021-06-04,699.99,699.99,"ASUS - VivoBook 15 15.6"" Laptop - AMD Ryzen 7 - 8GB Memory - 1TB SSD - Indie Black",SoldOut,False,2020-12-04
2021-06-04,414.99,414.99,"ASUS - VivoBook 15 15.6"" Laptop - AMD Ryzen 3 - 8GB Memory - 256GB SSD - Slate Gray",SoldOut,False,2020-12-04
2021-06-04,1199.99,1199.99,"ASUS - ZenBook Flip 2-in-1 13.3"" Touch-Screen Laptop - Intel Core i7 - 16GB Memory - 512GB SSD - Pine Gray",Available,False,2020-12-04
2021-06-04,264.99,264.99,"ASUS - 15.6"" Laptop - Intel Celeron N4020 - 4GB Memory - 64GB eMMC - Star Black",Available,False,2020-12-04
2021-06-04,599.99,599.99,"ASUS - VivoBook 15 15.6"" Laptop - AMD Ryzen 5 - 8GB Memory - 512GB SSD - Indie Black",SoldOut,False,2020-12-04
2021-06-04,849.99,849.99,"ASUS - VivoBook S15 15.6"" Laptop - Intel Core i7 - 16GB Memory - 512GB SSD - Indie Black",SoldOut,False,2020-12-04
2021-06-04,899.99,899.99,"ASUS - ZenBook Flip 2-in-1 13.3"" Touch-Screen Laptop - Intel Core i5 - 8GB Memory - 512GB SSD - Pine Gray",Available,False,2020-12-04
2021-06-04,2149.99,2149.99,"Lenovo - 15.6"" ThinkPad T15g Gen 1 Laptop - 16GB Memory - Intel Core i7 - 512GB Hard Drive",SoldOut,False,2020-12-15
2021-06-04,3279.0,3279.0,"Lenovo - 13.3"" ThinkPad X1 Fold Gen1 All in One Laptop - 8GB Memory - Intel Core i5 - 512GB Hard Drive",Available,False,2020-12-15
2021-06-04,2799.0,2799.0,"Lenovo - 13"" ThinkPad X1 Fold Gen1 Laptop - 8GB Memory - Intel Core i5 - 256GB Hard Drive",Available,False,2020-12-15
2021-06-04,1609.99,1609.99,"Dell - Latitude 5000 14"" Laptop - Intel Core i5 - 16 GB Memory - 256 GB SSD - Gray",Available,False,2021-01-26
2021-06-04,2499.99,2499.99,"ASUS - ZenBook Pro Duo 15.6"" 4K Ultra HD Touch-Screen Laptop - Intel Core i7 - 32GB Memory - NVIDIA GeForce RTX 2060 - 1TB SSD - Celestial Blue",SoldOut,False,2020-12-13
2021-06-04,324.99,324.99,"ASUS - VivoBook Flip 14 2-in-1 14"" Touch-Screen Laptop - Intel Celeron - 4GB Memory - 64GB eMMC Flash Memory - Light Gray",SoldOut,False,2020-12-13
2021-06-04,469.99,459.99,"HP - 14"" FHD Laptop - Intel Core i3-1115G4 - 4GB - 128GB SSD - Silver",Available,True,2020-12-23
2021-06-04,629.99,629.99,"HP - 17.3"" Laptop - Intel Core i5 - 8GB Memory - 256GB SSD",SoldOut,False,2020-12-27
2021-06-04,899.99,899.99,"ASUS - ZenBook 14"" Laptop - Intel Core i7 - 8GB Memory - 512GB Solid State Drive - Pine Gray",Available,False,2020-12-23
2021-06-04,1199.99,1199.99,"ASUS - ZenBook 14"" Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce MX450 - 512GB SSD - Pine Gray",Available,False,2020-12-23
2021-06-04,899.99,899.99,"ASUS - VivoBook 15 15.6"" Laptop - Intel Core i7 - 16GB Memory - GeForce MX350 - 1TB HDD + 256GB Solid State Drive - Indie Black",SoldOut,False,2020-12-23
2021-06-04,1799.99,1699.99,"MSI - Summit  14"" Touchscreen Laptop - i7-1185G7 - 32GB Memory - 1TB SSD",Available,True,2020-12-23
2021-06-04,899.99,849.99,"MSI - Summit  14""Laptop - i5-1135G7 - 8GB Memory - 512GB SSD",Available,True,2020-12-23
2021-06-04,749.99,699.99,"MSI - Modern 14"" Laptop - 10th Generation i5-10210U - 8GB Memory - 256GB Solid State Drive - Win10 Pro - Black",Available,True,2020-12-23
2021-06-04,999.99,949.99,MSI - Summit 15.6”Laptop - i5-1135G7 - 8GB Memory - 512 GB SSD,Available,True,2020-12-23
2021-06-04,1899.99,1799.99,"MSI - Summit 15.6"" Touchcsreen Laptop - i7-1185G7  - 16GB Memory - NVIDIA GeForce GTX1650Ti MAX-Q - 1TB SSD - WIN10PRO",SoldOut,True,2020-12-23
2021-06-04,1699.99,1599.99,"MSI - Summit 15.6"" Laptop - i7-1185G7 - 16GB Memory -  NVIDIA GeForce GTX 1650 Ti Max-Q - 1TB SSD - WIN10 Pro",Available,True,2020-12-23
2021-06-04,1899.99,1799.99,MSI - Summit 14” Laptop - i7-1185G7 - 16GB Memory - 1TB SSD,Available,True,2020-12-23
2021-06-04,749.99,749.99,"MSI - Modern  15.6"" Laptop - i5-10210U - 8GB Memory - 256GB SSD",Available,False,2020-12-23
2021-06-04,1499.99,1499.99,"MSI - Prestige 14"" Laptop - i7-1185G7 - 16GB Memory - 1TB SSD",Available,False,2020-12-23
2021-06-04,599.99,599.99,"MSI - Modern 14 "" Laptop - i3-10110U - 8GB Memory - 512GB SSD",Available,False,2020-12-23
2021-06-04,949.99,849.99,"MSI - Modern 14"" Laptop - i7-10510U - 16GB Memory - 512GB SSD - Win10 PRO - Carbon Gray",Available,True,2020-12-23
2021-06-04,599.99,599.99,"MSI - Modern 15.6"" Laptop - i3-10110U - 8GB Memory - 512GB SSD",Available,False,2020-12-23
2021-06-04,1899.99,1799.99,"MSI - Summit  15.6"" Touchscreen Laptop - i7-1185G7 - 32GB Memory - NVIDIA GeForce GTX 1650 Ti Max-Q  - 1TB SSD - WIN10PRO",Available,True,2020-12-23
2021-06-04,1199.99,1099.99,"MSI - Summit 14"" Laptop - i7-1165G7 - 16GB Memory - 1TB SSD",Available,True,2020-12-23
2021-06-04,519.99,519.99,"Dell - Inspiron 15.6"" FHD  Touch Laptop -AMD Ryzen 5 - 8GB RAM - 256 GB SSD - Black",Available,False,2021-02-14
2021-06-04,569.99,569.99,"Dell - Inspiron 15.6"" FHD  Touch Laptop -Intel Core i5-1035G1 - 8GB RAM - 256 GB SSD - Black",Available,False,2021-02-14
2021-06-04,599.99,599.99,"Dell - Inspiron 15.6"" FHD  Touch Laptop -Intel Core i5-1035G1 - 12GB RAM - 256 GB SSD - Black",Available,False,2021-02-14
2021-06-04,519.99,519.99,"Lenovo - IdeaPad 3 14"" Laptop - AMD Ryzen 5 3500U - 8GB Memory - 1TB HDD + 128GB Solid State Drive",Available,False,2021-04-12
2021-06-04,269.0,269.0,"Lenovo Chromebook 3 14"" Laptop - Mediatek MT8183 - 4GB Memory - 64GB eMMC - Arctic Grey",Available,False,2021-04-18
2021-06-04,299.0,299.0,"Lenovo Chromebook 3 14"" Touch Laptop - Mediatek MT8183 - 4GB Memory - 64GB eMMC - Arctic Grey",Available,False,2021-04-18
2021-06-04,599.99,449.99,"Lenovo - 14"" V14 IIL Laptop - 4GB Memory - Intel Core i5-1035G1 - 256GB Hard Drive - Black",Available,True,2021-03-21
2021-06-04,469.99,469.99,"Thomson - Neo 15.6"" Laptop - Intel Core i5 - 8GB Memory - 1TB HDD - Black",Available,False,2021-01-13
2021-06-04,1399.99,1399.99,"MSI - Modern 15.6"" Laptop, 15.6"" - i7-1165G7 - 32GB Memory - NVIDIA GeForce MX450 - 1TB SSD - WIN10 Pro - Carbon Gray",Available,False,2021-01-13
2021-06-04,1149.99,1149.99,"MSI - Prestige 14 EVO 14"" FHD Laptop - i7-1185G7 - 16GB Memory - IrisXe - 512GB SSD - Win10Home",Available,False,2021-01-13
2021-06-04,1099.99,1099.99,"MSI - Modern 14"" Laptop -  i5-1135G7 - 8GB Memory - 1TB SSD - Win10PRO - Carbon Gray",Available,False,2021-01-13
2021-06-04,1149.99,1149.99,"MSI - Prestige 14 EVO 14"" FHD Laptop - i5-1135G7 - 16GB Memory - IrisXe - 512GB SSD - Win10Home - Rose Pink",SoldOut,False,2021-01-13
2021-06-04,1099.99,1099.99,"MSI - Prestige 14 EVO 14"" FHD Laptop - i5-1135G7 - 16GB Memory - IrisXe - 512GB SSD - Win10Home",Available,False,2021-01-13
2021-06-04,1249.99,1249.99,"MSI - Modern 14"" Laptop - i7-1165G7 - 16GB Memory - 1TB - Carbon Gray",SoldOut,False,2021-01-13
2021-06-04,1113.57,1113.57,"MSI - Prestige 14 EVO 14"" FHD Laptop - i7-1185G7 - 16GB Memory - IrisXe - 512GB SSD - Win10Home",SoldOut,False,2021-01-13
2021-06-04,649.99,649.99,MSI - Modern 15 - 15.6 “ Full HD Laptop - Intel Core i3 i3-10110U - 8GB Memory - 256GB Solid State Drive,SoldOut,False,2021-01-13
2021-06-04,859.99,844.99,"HP - Pavilion 15.6"" Touch-Screen  Laptop - Intel Core i7-1165G7 - 8GB Memory - 512GB SSD",SoldOut,True,2021-01-18
2021-06-04,819.99,804.99,"HP - Pavilion 15.6"" Touch-Screen Laptop - Intel Core i7-1165G7 - 8GB Memory - 256GB SSD",SoldOut,True,2021-01-18
2021-06-04,889.99,874.99,"HP - ENVY 13.3"" Touch - Screen Laptop - Intel Core i5-1135G7 - 8GB Memory - 256GB SSD",Available,True,2021-01-18
2021-06-04,689.99,674.99,"HP - Pavilion 15.6"" Touch-Screen  Laptop - Intel Core i5-1135G7 -  8GB Memory - 256GB SSD",Available,True,2021-01-18
2021-06-04,619.99,604.99,"HP - Pavilion 15.6"" Touch-Screen Laptop - Intel Core i3-1125G4 - 8GB Memory - 256GB SSD",SoldOut,True,2021-01-18
2021-06-04,1059.99,1044.99,"HP - ENVY 13.3"" Touch - Screen Laptop - Intel Core i7-1165G7 Intel Evo platform - 8GB Memory - 512GB SSD",SoldOut,True,2021-01-18
2021-06-04,759.99,744.99,"HP - Pavilion 15.6"" Touch-Screen Laptop -Intel Core i5-1135G7 - 8GB Memory - 512GB SSD",Available,True,2021-01-18
2021-06-04,1269.99,1219.99,"HP - ENVY  14"" Touch-Screen Laptop -Intel Core i5-1135G7 - 16GB Memory - 256GB SSD",Available,True,2021-01-18
2021-06-04,779.99,764.99,"HP - Pavilion 13.3"" Micro-Edge Laptop - Intel Core i5-1135G7 - 8GB Memory - 512GB SSD",Available,True,2021-01-18
2021-06-04,699.0,699.0,"Samsung - Galaxy Chromebook 2 - 13.3"" QLED Touch-Screen - Intel® Core™ i3 - 8GB Memory - 128GB eMMC - Fiesta Red",Available,False,2021-02-01
2021-06-04,699.0,699.0,"Samsung - Galaxy Chromebook 2 - 13.3"" QLED Touch-Screen - Intel® Core™ i3 - 8GB Memory - 128GB eMMC - Mercury Gray",Available,False,2021-02-01
2021-06-04,229.0,189.0,"HP - 11.6"" Chromebook - MediaTek MT8183 - 4GB Memory - 32GB eMMC - Ash Gray",Available,True,2021-03-14
2021-06-04,1729.99,1729.99,"Dell - XPS 15.6"" FHD+ Laptop -Intel Core i7 - 16GB Memory - 512GB Solid State Drive - Silver",SoldOut,False,2021-01-27
2021-06-04,899.99,899.99,"Dell - Inspiron 15.6"" FHD Laptop - Intel Core i7 - 8GB Memory - 512GB Solid State Drive - Silver",SoldOut,False,2021-01-26
2021-06-04,724.0,724.0,HP - mt45 Mobile Thin Client - 4 GB Memory - 128 GB SSD,SoldOut,False,2021-02-05
2021-06-04,629.99,629.99,"Lenovo - Ideapad 3 17 17"" Laptop - Intel Core i5 - 8GB Memory - 1TB HDD - Abyss Blue",Available,False,2021-01-31
2021-06-04,449.99,449.99,"Lenovo - Ideapad 3 15 15.6"" Touch-Screen Laptop - Intel Core i3 - 8GB Memory - 256GB SSD - Abyss Blue",Available,False,2021-01-31
2021-06-04,399.99,399.99,"Lenovo - Ideapad 3 15 15.6"" Laptop - AMD Ryzen 3 - 8GB Memory - 128GB SSD - Platinum Grey",SoldOut,False,2021-02-28
2021-06-04,219.0,219.0,"ASUS - 11.6"" Chromebook - Intel Celeron - 4GB Memory - 32GB eMMC Flash Memory - Gray - Grey",Available,False,2021-03-28
2021-06-04,569.0,569.0,"ASUS - 2-in-1 15.6"" Touch-Screen Chromebook - Intel Core 11th Gen i3 - 8GB Memory - 128GB SSD - Matte White - Matte White",Available,False,2021-04-11
2021-06-04,849.99,849.99,"ASUS - Vivobook 17.3"" Laptop - Intel Core 10th Gen i7 - 16GB Memory - 1TB SSD - Transparent Silver",Available,False,2021-04-11
2021-06-04,369.99,319.99,"ASUS - Vivobook 14"" Laptop - Intel 10th Gen i3 - 4GB Memory - 128GB SSD - DREAMY WHITE",Available,True,2021-04-11
2021-06-04,219.99,219.99,"ASUS - 14.0"" Laptop - Intel Celeron N4020 - 4GB Memory - 64GB eMMC - Peacock Blue - Peacock Blue",SoldOut,False,2021-05-30
2021-06-04,219.99,219.99,"ASUS - 14.0"" Laptop - Intel Celeron N4020 - 4GB Memory - 64GB eMMC - Star Black - Star Black",Available,False,2021-03-07
2021-06-04,699.99,699.99,"ASUS - Vivobook 15.6"" Laptop - Intel 10th Gen i7 - 8GB Memory - 1TB+256GB PCIE SSD - Slate Grey - Slate Grey",SoldOut,False,2021-05-23
2021-06-04,219.99,219.99,"ASUS - 14.0"" Laptop - Intel Celeron N4020 - 4GB Memory - 64GB eMMC - Rose Gold - Rose Gold",SoldOut,False,2021-05-30
2021-06-04,1099.99,1099.99,"Lenovo - ThinkPad L13  13.3"" Laptop - Intel Core i7- 10510U - 16GB Memory - 512GB Solid State Drive",Available,False,2021-02-22
2021-06-04,299.99,299.99,"HP - 14"" Laptop - AMD Athlon - 4GB Memory - 128GB SSD - Jet Black",Available,False,2021-02-07
2021-06-04,699.99,599.99,"HP - 15.6"" Touch-Screen Laptop - AMD Ryzen 7 - 8GB Memory - 512GB SSD - Natural Silver",Available,True,2021-03-11
2021-06-04,1949.99,1949.99,"Dell - Latitude 5000 5410 14"" Notebook Full HD 1920 x 1080 Intel (10th Gen) i7-10610U Quad-core 16 GB RAM 512 GB SSD",Available,False,2021-01-26
2021-06-04,1699.99,1699.99,LG - gram 16” WQXGA Laptop – Intel Evo Platform Core i7 – 16GB RAM – 1TB NVMe Solid State Drive - Black,Available,False,2021-03-01
2021-06-04,1699.99,1699.99,LG - gram 16” WQXGA Laptop – Intel Evo Platform Core i7 – 16GB RAM – 1TB NVMe Solid State Drive - Silver,Available,False,2021-03-01
2021-06-04,1999.99,1999.99,LG - gram 2-in-1 16” WQXGA Laptop – Intel Evo Platform Core i7 – 16GB RAM – 2TB NVMe Solid State Drive - Silver,ComingSoon,False,2021-03-01
2021-06-04,1699.99,1699.99,LG - gram 2-in-1 14” WUXGA Laptop – Intel  Evo Platform Core i7 – 16GB RAM – 1TB NVMe Solid State Drive - Green,ComingSoon,False,2021-02-14
2021-06-04,1999.99,1999.99,LG - gram 2-in-1 16” WQXGA Laptop – Intel Evo Platform Core i7 – 16GB RAM – 2TB NVMe Solid State Drive - Black,ComingSoon,False,2021-03-01
2021-06-04,1699.99,1699.99,LG - gram 2-in-1 14” WUXGA Laptop – Intel Evo Platform Core i7 – 16GB RAM – 1TB NVMe Solid State Drive - Black,ComingSoon,False,2021-02-14
2021-06-04,549.0,549.0,"Samsung - Galaxy Chromebook 2 - 13.3"" QLED Touch-Screen - Intel Celeron - 4GB Memory - 64GB eMMC - Fiesta Red",Available,False,2021-02-01
2021-06-04,549.0,549.0,"Samsung - Galaxy Chromebook 2 - 13.3"" QLED Touch-Screen - Intel Celeron - 4GB Memory - 64GB eMMC - Mercury Gray",Available,False,2021-02-01
2021-06-04,1749.99,1749.99,LG - gram 2-in-1 16” WQXGA Laptop – Intel Evo Platform Core i7 – 16GB RAM – 1TB NVMe Solid State Drive - Black,SoldOut,False,2021-04-01
2021-06-04,1799.99,1699.99,LG - gram 17” WQXGA Laptop – Intel Evo Platform Core i7 – 16GB RAM – 1TB NVMe Solid State Drive - Black,Available,True,2021-02-14
2021-06-04,799.99,799.99,LG Ultra PC 13” Full HD Laptop – Ryzen 5 – 8GB RAM – 256GB NVMe Solid State Drive - White,Available,False,2021-03-01
2021-06-04,1199.99,1049.99,LG - gram 14” WUXGA Laptop – Intel Evo Platform Core i5 – 8GB RAM – 256GB NVMe Solid State Drive - White,Available,True,2021-02-14
2021-06-04,1499.99,1499.99,LG Ultra PC 17.0” i7 Processor Ultra-Slim Laptop - Grey,ComingSoon,False,2021-02-14
2021-06-04,929.99,779.99,"Lenovo - ThinkPad L13 Yoga 2-in-1 13.3"" Touch Screen Laptop - Intel Core i5 - 8GB Memory - 256GB SSD - Black",Available,True,2021-03-03
2021-06-04,549.99,549.99,"HP - Pavilion 2-in-1 14"" Touch-Screen Laptop - Intel Core i3 - 8GB Memory - 256GB SSD - Natural Silver",SoldOut,False,2021-03-14
2021-06-04,279.0,279.0,Acer - Chromebook 512 – 12” IPS Display - Intel Celeron N4020 - 4GB Memory - 32GB eMMC – Ruggedized – Spill Resistant KB,Available,False,2021-03-01
2021-06-04,219.0,199.0,"Acer - 11.6"" HD- Chromebook 311- Intel Celeron N4000-4GB Memory -32GB eMMC",Available,True,2021-03-01
2021-06-04,1299.99,1299.99,"ASUS - ZenBook Duo 14"" Touch-Screen Laptop - Intel Core i7 - 8GB Memory - 512GB SSD - Celestial Blue",Available,False,2021-02-22
2021-06-04,1499.99,1499.99,"ASUS - ZenBook 14"" Touch-Screen Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce MX450 - 1TB SSD - Celestial Blue",SoldOut,False,2021-02-22
2021-06-04,899.99,899.99,"ASUS - VivoBook S14 14"" Laptop - Intel Core i7 - 8GB Memory - 512GB SSD - Deep Green/Light Gray",Available,False,2021-02-22
2021-06-04,599.99,599.99,"ASUS - VivoBook 15 15.6"" Laptop - AMD Ryzen 5 - 16GB Memory - 512GB Solid State Drive - Slate Gray",SoldOut,False,2021-02-22
2021-06-04,699.99,699.99,"ASUS - ZenBook 14"" Laptop - AMD Ryzen 5 - 8GB Memory - 512GB SSD - Pine Gray",SoldOut,False,2021-02-22
2021-06-04,999.99,999.99,"ASUS - ZenBook Duo 14"" Touch-Screen Laptop - Intel Core i5 - 8GB Memory - 512GB SSD - Celestial Blue",SoldOut,False,2021-02-22
2021-06-04,899.99,899.99,"MSI - Modern 14""Laptop - Intel Core i7-1165G7 - 8GB Memory - 512GB Solid State Drive - Blue Stone",Available,False,2021-02-04
2021-06-04,899.99,899.99,"MSI - Modern 14""Laptop - Intel Core i7-1165G7 - 8GB Memory - 512GB Solid State Drive - Carbon Gray",Available,False,2021-02-04
2021-06-04,1099.99,1099.99,"MSI - Modern 14""Laptop - Intel Core i7-1165G7 - 16GB Memory - 512GB Solid State Drive - Carbon Gray",Available,False,2021-02-04
2021-06-04,1099.99,1099.99,"MSI - Modern 14""Laptop - Intel Core i7-1165G7 - 16GB Memory - 512GB Solid State Drive - Blue Stone",SoldOut,False,2021-02-04
2021-06-04,999.99,999.99,"MSI - Modern 15.6"" Laptop - Intel Core i7-1165G7 - 16GB Memory - 512GB Solid State Drive - Carbon Gray",Available,False,2021-02-04
